date,samsung,kospi200,samsung_dividends yields(annualized),delta_samsung,delta_kospi,vol_samsung,vol_kospi,corr,zero_rate_3M,zero_rate_6M,zero_rate_1Y,zero_rate_2Y,zero_rate_3Y,pnl
2023-11-02,"69,700",315,1.84,,,0.2218,0.1795,0.816,3.4382,3.4423,3.687,3.9096,3.9848,0
2023-11-03,"69,600",318,1.84,,,0.2238,0.1848,0.8314,3.2882,3.4267,3.693,3.9086,3.9538,0
2023-11-06,"70,900",334,1.84,,,0.217,0.183,0.8089,3.5889,3.4448,3.693,3.8626,3.8803,0
2023-11-07,"70,900",327,1.84,,,0.2223,0.2606,0.7581,3.4892,3.4649,3.722,3.8896,3.8897,0
2023-11-08,"69,900",324,1.84,,,0.2156,0.2657,0.7208,3.4913,3.4851,3.731,3.871,3.8703,0
2023-11-09,"70,300",325,1.84,,,0.2162,0.2601,0.7255,3.5153,3.5108,3.734,3.8698,3.8485,0
2023-11-10,"70,500",324,1.84,,,0.2108,0.2525,0.7255,3.4902,3.51,3.765,3.8815,3.8635,0
2023-11-13,"70,400",323,1.84,,,0.2047,0.2451,0.721,3.5625,3.548,3.793,3.9013,3.8782,0
2023-11-14,"70,800",327,1.84,,,0.1985,0.2379,0.7212,3.5365,3.5496,3.792,3.8962,3.8577,0
2023-11-15,"72,200",334,1.84,,,0.1937,0.2356,0.7247,3.4439,3.5639,3.75,3.7999,3.7433,0
2023-11-16,"72,800",334,1.84,,,0.2026,0.2428,0.7592,3.5045,3.5729,3.75,3.762,3.6996,0
2023-11-17,"72,500",332,1.84,,,0.1991,0.2354,0.7491,3.4139,3.5435,3.741,3.7317,3.6797,0
2023-11-20,"72,700",334,1.84,,,0.1937,0.2294,0.7511,3.5173,3.5631,3.729,3.7175,3.6656,0
2023-11-21,"72,800",337,1.84,,,0.1882,0.2237,0.7519,3.5594,3.5628,3.715,3.6973,3.6424,0
2023-11-22,"72,800",337,1.84,,,0.1827,0.2196,0.7464,3.575,3.5535,3.72,3.7167,3.6647,0
2023-11-23,"72,400",337,1.84,,,0.1768,0.2129,0.7467,3.6028,3.55,3.702,3.7047,3.6424,0
2023-11-24,"71,700",334,1.84,,,0.1728,0.2064,0.741,3.5886,3.4482,3.707,3.7276,3.6763,0
2023-11-27,"71,300",334,1.84,,,0.1717,0.2031,0.7498,3.6051,3.4873,3.716,3.7303,3.6884,0
2023-11-28,"72,700",338,1.84,,,0.1679,0.1969,0.7434,3.5972,3.477,3.696,3.6888,3.6472,0
2023-11-29,"72,700",337,1.84,,,0.1796,0.1965,0.7543,3.6348,3.5129,3.656,3.5934,3.5523,0
2023-11-30,"72,800",338,1.84,,,0.1743,0.1909,0.7533,3.7155,3.5286,3.653,3.6168,3.5818,0
2023-12-01,"72,000",335,1.84,,,0.1688,0.1854,0.7534,3.7383,3.5632,3.639,3.6169,3.5859,0
2023-12-04,"72,600",336,1.84,,,0.1692,0.183,0.7636,3.7051,3.5309,3.595,3.5626,3.5297,0
2023-12-05,"71,200",333,1.84,,,0.1673,0.1779,0.7604,3.6867,3.5158,3.574,3.5396,3.4819,0
2023-12-06,"71,700",333,1.84,,,0.1789,0.1759,0.7588,3.6786,3.4625,3.561,3.5135,3.461,0
2023-12-07,"71,500",333,1.84,,,0.1756,0.1706,0.7498,3.6746,3.4365,3.576,3.5511,3.5097,0
2023-12-08,"72,600",337,1.84,,,0.1706,0.1654,0.7483,3.6331,3.3804,3.56,3.522,3.459,0
2023-12-11,"73,000",338,1.84,,,0.1758,0.167,0.7706,3.6571,3.4342,3.575,3.5634,3.4769,0
2023-12-12,"73,500",340,1.84,,,0.1717,0.1622,0.7714,3.6039,3.3752,3.561,3.5251,3.4428,0
2023-12-13,"72,800",337,1.84,,,0.1686,0.159,0.7764,3.6051,3.3257,3.581,3.5465,3.462,0
2023-12-14,"73,100",341,1.84,,,0.1676,0.1579,0.7873,3.4652,3.2127,3.484,3.3362,3.2535,0
2023-12-15,"73,300",344,1.84,,,0.1633,0.1598,0.7787,3.4791,3.1301,3.489,3.3743,3.2767,0
2023-12-18,"72,900",344,1.84,,,0.1587,0.1587,0.7732,3.5415,3.1492,3.483,3.3682,3.2727,0
2023-12-19,"73,400",344,1.84,,,0.1553,0.1538,0.766,3.4946,2.9997,3.487,3.3954,3.2922,0
2023-12-20,"74,800",350,1.84,,,0.1529,0.1491,0.7542,3.4806,3.1749,3.462,3.3255,3.2271,0
2023-12-21,"75,000",349,1.84,,,0.1655,0.1595,0.8002,3.4775,3.172,3.454,3.3175,3.2316,0
2023-12-22,"75,900",349,1.84,,,0.1608,0.155,0.7917,3.5012,3.2415,3.453,3.3101,3.2294,0
2023-12-26,"76,600",350,1.84,,,0.1626,0.1503,0.7584,3.5527,3.2528,3.459,3.3079,3.2159,0
2023-12-27,"78,000",352,1.84,,,0.1617,0.1461,0.7547,3.5859,3.2914,3.46,3.3169,3.2145,0
2023-12-28,"78,500",358,1.84,,,0.1718,0.1434,0.7434,3.5648,3.3607,3.434,3.2588,3.1473,0
2024-01-02,"79,600",361,2.72,,,0.1684,0.1538,0.7277,3.531,3.3414,3.466,3.3288,3.2347,0
2024-01-03,"77,000",351,2.72,,,0.172,0.1526,0.742,3.4927,3.2953,3.471,3.3698,3.2733,0
2024-01-04,"76,600",348,2.72,,,0.2109,0.1839,0.8355,3.5133,3.305,3.451,3.3364,3.2213,0
2024-01-05,"76,600",347,2.72,,,0.2055,0.1815,0.8355,3.4383,3.3208,3.46,3.379,3.2783,0
2024-01-08,"76,500",346,2.72,,,0.1992,0.1762,0.8338,3.407,3.3201,3.455,3.3923,3.2926,0
2024-01-09,"74,700",344,2.72,,,0.1933,0.1712,0.8335,3.3719,3.2902,3.424,3.3542,3.2503,0
2024-01-10,"73,600",341,2.72,,,0.209,0.1675,0.8,3.3888,3.3145,3.427,3.3622,3.2646,0
2024-01-11,"73,200",340,2.72,,,0.2108,0.166,0.8093,3.3684,3.3147,3.395,3.329,3.2221,0
2024-01-12,"73,100",338,2.72,,,0.2053,0.1613,0.8102,3.3324,3.3173,3.371,3.2988,3.1992,0
2024-01-15,"73,900",339,2.72,,,0.1994,0.1582,0.8055,3.3722,3.3178,3.352,3.2675,3.1867,0
2024-01-16,"72,600",335,2.72,,,0.1977,0.1537,0.8003,3.3725,3.3388,3.369,3.3018,3.2314,0
2024-01-17,"71,000",326,2.72,,,0.2037,0.156,0.8195,3.3762,3.3357,3.372,3.3354,3.2742,0
2024-01-18,"71,700",327,2.72,,,0.2157,0.1847,0.8454,3.3725,3.3298,3.374,3.3456,3.2822,0
2024-01-19,"74,700",333,2.72,,,0.2125,0.1794,0.8416,3.3789,3.3485,3.365,3.36,3.3048,0
2024-01-22,"75,100",333,2.72,,,0.2606,0.1878,0.8471,3.3722,3.3417,3.329,3.3218,3.2761,0
2024-01-23,"75,200",335,2.72,,,0.2534,0.182,0.8442,3.3737,3.3426,3.338,3.337,3.2839,0
2024-01-24,"74,000",333,2.72,,,0.2458,0.178,0.8395,3.3978,3.3349,3.345,3.3532,3.298,0
2024-01-25,"74,100",334,2.72,,,0.2463,0.1741,0.8386,3.3936,3.3496,3.347,3.3654,3.3111,0
2024-01-26,"73,400",334,2.72,,,0.2389,0.1692,0.838,3.4015,3.3449,3.318,3.3097,3.2609,0
2024-01-29,"74,400",338,2.72,,,0.2345,0.1641,0.8275,3.3459,3.3349,3.349,3.3419,3.3024,0
2024-01-30,"74,300",337,2.72,,,0.2334,0.1657,0.837,3.3774,3.3562,3.331,3.3115,3.2658,0
2024-01-31,"72,700",336,2.72,,,0.2265,0.1611,0.8365,3.3775,3.3434,3.336,3.3186,3.2584,0
2024-02-01,"73,600",342,2.72,,,0.2353,0.1566,0.8047,3.382,3.3542,3.338,3.3196,3.2645,0
2024-02-02,"75,200",353,2.72,,,0.233,0.1667,0.8018,3.3695,3.3623,3.333,3.3084,3.2451,0
2024-02-05,"74,300",349,2.72,,,0.241,0.2032,0.8089,3.353,3.348,3.371,3.3834,3.3093,0
2024-02-06,"74,400",348,2.72,,,0.2382,0.202,0.8169,3.243,3.2977,3.365,3.3735,3.289,0
2024-02-07,"75,000",352,2.72,,,0.231,0.196,0.814,3.2568,3.3007,3.367,3.3744,3.2827,0
2024-02-08,"74,100",353,2.72,,,0.2261,0.1952,0.8165,3.3558,3.3764,3.384,3.3942,3.3015,0
2024-02-13,"75,200",357,2.72,,,0.2242,0.1896,0.7848,3.3915,3.3943,3.417,3.4304,3.3501,0
2024-02-14,"74,000",353,2.72,,,0.2248,0.1889,0.7973,3.3837,3.397,3.454,3.4941,3.423,0
2024-02-15,"73,000",351,2.72,,,0.2268,0.1884,0.8096,3.3667,3.3823,3.439,3.4607,3.4032,0
2024-02-16,"72,800",356,2.72,,,0.2261,0.1839,0.8095,3.3712,3.4077,3.449,3.4655,3.4029,0
2024-02-19,"73,800",361,2.72,,,0.2195,0.1866,0.7583,3.4119,3.3971,3.45,3.4533,3.3949,0
2024-02-20,"73,300",357,2.72,,,0.2193,0.1889,0.7742,3.3877,3.4109,3.474,3.4712,3.4025,0
2024-02-21,"73,000",356,2.72,,,0.2143,0.1883,0.776,3.401,3.4197,3.486,3.4741,3.3991,0
2024-02-22,"73,100",358,2.72,,,0.2083,0.1828,0.777,3.4569,3.4139,3.466,3.4183,3.3383,0
2024-02-23,"72,900",359,2.72,,,0.2021,0.1786,0.7742,3.4596,3.4361,3.494,3.4494,3.3704,0
2024-02-26,"72,800",355,2.72,,,0.1962,0.1734,0.7681,3.4841,3.4404,3.477,3.4272,3.3358,0
2024-02-27,"72,900",353,2.72,,,0.1903,0.1737,0.7503,3.3745,3.4406,3.49,3.4474,3.3601,0
2024-02-28,"73,200",357,2.72,,,0.1846,0.1698,0.7398,3.3716,3.4149,3.487,3.4455,3.3551,0
2024-02-29,"73,400",356,2.72,,,0.1797,0.1705,0.7353,3.3172,3.4292,3.496,3.4688,3.3814,0
2024-03-04,"74,900",361,2.72,,,0.1746,0.1656,0.7283,3.262,3.4164,3.469,3.4376,3.3565,0
2024-03-05,"73,700",358,2.72,,,0.1866,0.1695,0.7602,3.2025,3.4004,3.463,3.4408,3.3451,0
2024-03-06,"72,900",356,2.72,,,0.1915,0.1674,0.7683,3.2458,3.4079,3.447,3.4196,3.3208,0
2024-03-07,"72,200",357,2.72,,,0.1904,0.1638,0.772,3.3146,3.4234,3.442,3.4196,3.3167,0
2024-03-08,"73,300",362,2.72,,,0.1884,0.1592,0.7411,3.3244,3.4101,3.407,3.3815,3.2661,0
2024-03-11,"72,400",358,2.72,,,0.1929,0.1636,0.7648,3.3301,3.3949,3.395,3.3441,3.2714,0
2024-03-12,"73,300",361,2.72,,,0.1921,0.1644,0.7824,3.2773,3.4165,3.361,3.3567,3.2693,0
2024-03-13,"74,100",363,2.72,,,0.1923,0.1626,0.7923,3.3069,3.4052,3.345,3.3397,3.2471,0
2024-03-14,"74,300",367,2.72,,,0.1912,0.1591,0.7955,3.3275,3.4053,3.349,3.363,3.2693,0
2024-03-15,"72,300",359,2.72,,,0.1857,0.16,0.7804,3.3409,3.4165,3.351,3.3813,3.3052,0
2024-03-18,"72,800",361,2.72,,,0.2089,0.1772,0.8341,3.3609,3.4231,3.357,3.4138,3.3459,0
2024-03-19,"72,800",357,2.72,,,0.2044,0.1732,0.8369,3.3343,3.4312,3.361,3.4452,3.3815,0
2024-03-20,"76,900",363,2.72,,,0.1981,0.1734,0.8103,3.3324,3.4278,3.346,3.4302,3.3696,0
2024-03-21,"79,300",374,2.72,,,0.2869,0.1802,0.7734,3.3011,3.4046,3.32,3.3522,3.3043,0
2024-03-22,"78,900",373,2.72,,,0.3027,0.2098,0.8103,3.2648,3.3982,3.321,3.3349,3.2819,0
2024-03-25,"78,200",371,2.72,,,0.2941,0.2037,0.8108,3.364,3.4464,3.328,3.3122,3.2885,0
2024-03-26,"79,900",375,2.72,,,0.2874,0.1986,0.8133,3.3943,3.4519,3.34,3.3344,3.2992,0
2024-03-27,"79,800",374,2.72,,,0.2908,0.197,0.8221,3.4059,3.4372,3.34,3.3304,3.2858,0
2024-03-28,"80,800",373,2.72,,,0.282,0.1912,0.8217,3.4218,3.4618,3.356,3.3321,3.2907,0
2024-03-29,"82,400",375,2.72,,,0.2777,0.1858,0.7979,3.4191,3.4589,3.384,3.3674,3.3196,0
2024-04-01,"82,000",374,2.72,,,0.2798,0.1812,0.794,3.4081,3.438,3.373,3.3361,3.2884,0
2024-04-02,"85,000",376,2.72,,,0.2719,0.176,0.7948,3.4078,3.4394,3.396,3.3581,3.3313,0
2024-04-03,"84,100",370,2.72,,,0.2984,0.172,0.7536,3.4068,3.44,3.401,3.3682,3.3393,0
2024-04-04,"85,300",376,2.72,,,0.2922,0.178,0.7482,3.354,3.3921,3.4,3.3644,3.3364,0
2024-04-05,"84,500",372,2.72,,,0.2887,0.1838,0.7554,3.3538,3.3832,3.392,3.3554,3.3274,0
2024-04-08,"84,500",373,2.72,,,0.2822,0.1828,0.759,3.3878,3.3917,3.42,3.416,3.3817,0
2024-04-09,"83,600",370,2.72,,,0.2736,0.1775,0.7577,3.3627,3.3986,3.422,3.4323,3.3895,0
2024-04-11,"84,100",371,2.72,,,0.2685,0.1749,0.7643,3.4201,3.4222,3.458,3.4948,3.4655,0
2024-04-12,"83,700",367,2.72,,,0.2615,0.17,0.7656,3.3956,3.4151,3.431,3.4453,3.4015,0
2024-04-15,"82,200",365,2.72,,,0.2541,0.1701,0.7575,3.3113,3.4215,3.444,3.4675,3.4393,0
2024-04-16,"80,000",357,2.72,,,0.2562,0.1663,0.7576,3.2904,3.3966,3.455,3.4909,3.4688,0
2024-04-17,"78,900",353,2.72,,,0.2699,0.1828,0.7992,3.3019,3.4101,3.451,3.5051,3.4747,0
2024-04-18,"79,600",359,2.72,,,0.2673,0.1826,0.8083,3.2921,3.3952,3.42,3.4486,3.4266,0
2024-04-19,"77,600",353,2.72,,,0.2613,0.1887,0.7971,3.236,3.4015,3.447,3.4859,3.468,0
2024-04-22,"76,100",357,2.72,,,0.272,0.1944,0.8216,3.043,3.4316,3.473,3.5292,3.5123,0
2024-04-23,"75,500",356,2.72,,,0.2744,0.1935,0.7064,3.2186,3.4184,3.464,3.5029,3.4892,0
2024-04-24,"78,600",364,2.72,,,0.2678,0.1879,0.7072,3.2174,3.4088,3.472,3.5099,3.5097,0
2024-04-25,"76,300",357,2.72,,,0.3031,0.2016,0.7685,3.2626,3.4026,3.485,3.5342,3.5444,0
2024-04-26,"76,700",361,2.72,,,0.3158,0.2095,0.799,3.2646,3.404,3.476,3.5231,3.5323,0
2024-04-29,"76,700",364,2.72,,,0.3069,0.2079,0.7935,3.2951,3.4092,3.481,3.5414,3.5536,0
2024-04-30,"77,500",365,2.72,,,0.2975,0.2039,0.7836,3.3105,3.411,3.47,3.5191,3.5304,0
2024-05-02,"78,000",364,2.72,,,0.2912,0.198,0.7823,3.3211,3.4213,3.462,3.5039,3.51,0
2024-05-03,"77,600",364,2.72,,,0.2834,0.1923,0.7732,3.3082,3.414,3.46,3.5081,3.5006,0
2024-05-07,"81,300",373,2.72,,,0.2756,0.1865,0.7713,3.3459,3.4062,3.441,3.4737,3.4476,0
2024-05-08,"81,300",374,2.72,,,0.3228,0.2042,0.8261,3.271,3.4109,3.444,3.4737,3.4381,0
2024-05-09,"79,700",369,2.72,,,0.3129,0.1982,0.8248,3.3,3.4174,3.45,3.4817,3.4524,0
2024-05-10,"79,200",371,2.72,,,0.3131,0.1998,0.8348,3.3129,3.4156,3.447,3.4716,3.4392,0
2024-05-13,"78,400",371,2.72,,,0.3045,0.1943,0.8194,3.3449,3.4261,3.458,3.4826,3.4512,0
2024-05-14,"78,300",371,2.72,,,0.2979,0.1883,0.8128,3.3558,3.4171,3.46,3.4785,3.4534,0
2024-05-16,"78,200",375,2.72,,,0.2888,0.1825,0.8126,3.2942,3.4099,3.426,3.4149,3.3733,0
2024-05-17,"77,400",371,2.72,,,0.2801,0.1818,0.7868,3.2721,3.3937,3.424,3.4211,3.3773,0
2024-05-20,"78,900",374,2.72,,,0.2745,0.1812,0.791,3.1865,3.4061,3.435,3.4453,3.4109,0
2024-05-21,"78,400",372,2.72,,,0.2764,0.1785,0.7971,3.1932,3.4072,3.434,3.4423,3.4099,0
2024-05-22,"77,700",371,2.72,,,0.2692,0.1744,0.7992,3.1983,3.397,3.431,3.4474,3.4078,0
2024-05-23,"78,300",372,2.72,,,0.2632,0.1692,0.7987,3.2428,3.391,3.42,3.4354,3.401,0
2024-05-24,"75,900",366,2.72,,,0.2569,0.1644,0.7991,3.202,3.4004,3.424,3.4567,3.4222,0
2024-05-27,"77,200",371,2.72,,,0.277,0.1715,0.8293,3.0023,3.3953,3.417,3.4487,3.4121,0
2024-05-28,"77,600",371,2.72,,,0.2765,0.1745,0.8397,2.9276,3.3882,3.402,3.4245,3.3931,0
2024-05-29,"75,200",365,2.72,,,0.2689,0.1691,0.8375,3.1401,3.4122,3.411,3.4446,3.4247,0
2024-05-30,"73,500",359,2.72,,,0.2879,0.1758,0.8603,3.2589,3.3915,3.415,3.463,3.4399,0
2024-05-31,"73,500",358,2.72,,,0.2929,0.1822,0.8741,3.4053,3.3943,3.41,3.463,3.4524,0
2024-06-03,"75,700",365,2.72,,,0.284,0.177,0.8724,3.4026,3.39,3.39,3.4511,3.4342,0
2024-06-04,"75,300",363,2.72,,,0.2983,0.1874,0.8921,3.4298,3.3762,3.363,3.4118,3.3898,0
2024-06-05,"77,400",366,2.72,,,0.2899,0.1829,0.892,3.3058,3.3588,3.349,3.3795,3.344,0
2024-06-07,"77,300",371,2.72,,,0.3007,0.1802,0.8835,3.3197,3.3395,3.334,3.3421,3.3067,0
2024-06-10,"75,700",367,2.72,,,0.2916,0.1826,0.8408,3.3496,3.3286,3.362,3.4049,3.3518,0
2024-06-11,"75,200",368,2.72,,,0.2942,0.1819,0.85,3.2945,3.2467,3.349,3.3993,3.3399,0
2024-06-12,"76,500",371,2.72,,,0.2865,0.1767,0.8397,3.2686,3.2512,3.338,3.376,3.3053,0
2024-06-13,"78,600",375,2.72,,,0.2856,0.1742,0.8452,3.2853,3.1803,3.33,3.3479,3.2752,0
2024-06-14,"79,600",376,2.72,,,0.2962,0.174,0.8522,3.3021,3.1869,3.324,3.3256,3.2499,0
2024-06-17,"78,100",374,2.72,,,0.2914,0.169,0.8488,3.2594,3.1983,3.315,3.2829,3.2095,0
2024-06-18,"79,800",378,2.72,,,0.292,0.1651,0.8464,3.2199,3.1466,3.325,3.2789,3.2117,0
2024-06-19,"81,200",383,2.72,,,0.2952,0.1654,0.8568,3.2306,3.1236,3.314,3.2425,3.1589,0
2024-06-20,"81,600",385,2.72,,,0.2941,0.1683,0.8643,3.2326,3.0908,3.336,3.2688,3.1933,0
2024-06-21,"80,000",381,2.72,,,0.2858,0.1644,0.8639,3.2398,3.1227,3.33,3.2453,3.1731,0
2024-06-24,"80,600",378,2.72,,,0.2876,0.1645,0.8727,3.1959,3.0999,3.343,3.2574,3.1914,0
2024-06-25,"80,800",380,2.72,,,0.2803,0.1624,0.8328,3.2251,3.1648,3.346,3.2592,3.1984,0
2024-06-26,"81,300",383,2.72,,,0.272,0.1588,0.8299,3.2204,3.1802,3.348,3.2693,3.2126,0
2024-06-27,"81,600",382,2.72,,,0.2648,0.1571,0.8284,3.2097,3.1601,3.348,3.2805,3.2176,0
2024-06-28,"81,500",384,2.72,,,0.2571,0.1525,0.8214,3.2055,3.15,3.328,3.2422,3.1793,0
2024-07-01,"81,800",384,2.72,,,0.2493,0.1492,0.811,3.2195,3.1614,3.309,3.2628,3.208,0
2024-07-02,"81,800",381,2.72,,,0.2422,0.1447,0.8096,3.2094,3.1749,3.261,3.2084,3.1672,0
2024-07-03,"81,800",383,2.72,,,0.2348,0.1436,0.7912,3.2511,3.1577,3.254,3.1984,3.1582,0
2024-07-04,"84,600",389,2.72,,,0.2276,0.1408,0.7826,3.2534,3.1343,3.23,3.155,3.1264,0
2024-07-05,"87,100",395,2.72,,,0.2566,0.1492,0.8223,3.1425,3.1205,3.216,3.1604,3.113,0
2024-07-08,"87,400",394,2.72,,,0.2735,0.1567,0.8499,3.0456,3.1355,3.209,3.1604,3.1172,0
2024-07-09,"87,800",396,2.72,,,0.2653,0.152,0.8436,3.0392,3.1418,3.201,3.1585,3.1121,0
2024-07-10,"87,800",396,2.72,,,0.2578,0.1486,0.8433,3.1121,3.1579,3.201,3.1625,3.1182,0
2024-07-11,"87,600",399,2.72,,,0.25,0.1441,0.8433,3.0844,3.1474,3.216,3.2092,3.1615,0
2024-07-12,"84,400",392,2.72,,,0.2427,0.1428,0.8171,3.0954,3.16,3.201,3.1604,3.0986,0
2024-07-15,"86,700",394,2.72,,,0.2761,0.1546,0.8566,3.0692,3.1637,3.192,3.1361,3.0733,0
2024-07-16,"87,700",395,2.72,,,0.2874,0.1512,0.8386,3.0731,3.1666,3.181,3.1006,3.0318,0
2024-07-17,"86,700",392,2.72,,,0.2822,0.1469,0.8368,3.0737,3.166,3.193,3.1035,3.0471,0
2024-07-18,"86,900",389,2.72,,,0.2772,0.1455,0.8414,3.0402,3.1593,3.202,3.1136,3.0551,0
2024-07-19,"84,400",384,2.72,,,0.2689,0.1442,0.8158,3.0536,3.1771,3.216,3.1428,3.0708,0
2024-07-22,"83,000",380,2.72,,,0.2844,0.1488,0.8387,3.0919,3.1987,3.219,3.1244,3.068,0
2024-07-23,"83,900",382,2.72,,,0.2832,0.1496,0.8482,3.0949,3.2005,3.229,3.1375,3.0811,0
2024-07-24,"82,000",379,2.72,,,0.2781,0.1466,0.8516,3.089,3.1973,3.217,3.1163,3.0424,0
2024-07-25,"80,400",371,2.72,,,0.2836,0.1453,0.8563,3.0612,3.1704,3.203,3.1013,3.0201,0
2024-07-26,"80,900",374,2.72,,,0.2855,0.1635,0.847,3.0612,3.1517,3.193,3.0985,3.0204,0
2024-07-29,"81,200",379,2.72,,,0.2779,0.1616,0.8446,3.0678,3.1411,3.156,3.0552,2.9741,0
2024-07-30,"81,000",375,2.72,,,0.2697,0.1649,0.8177,3.0873,3.1477,3.155,3.0746,2.9902,0
2024-07-31,"83,900",380,2.72,,,0.2617,0.1652,0.8004,3.1213,3.1533,3.152,3.0848,3.0004,0
2024-08-01,"83,100",381,2.72,,,0.2883,0.1683,0.8161,3.114,3.1448,3.137,3.0596,2.9721,0
2024-08-02,"79,600",365,2.72,,,0.2819,0.1634,0.799,3.1267,3.142,3.124,3.0394,2.9344,0
2024-08-05,"71,400",332,2.72,,,0.3206,0.2301,0.8477,3.0959,3.0978,3.083,2.9251,2.7999,0
2024-08-06,"72,500",342,2.72,,,0.5247,0.4308,0.9493,3.1535,3.1229,3.112,3.0488,2.9303,0
2024-08-07,"74,700",349,2.72,,,0.5122,0.4334,0.9397,3.1064,3.1258,3.104,3.0296,2.9245,0
2024-08-08,"73,400",347,2.72,,,0.51,0.4274,0.9414,2.9757,3.1535,3.093,3.0143,2.9063,0
2024-08-09,"74,700",352,2.72,,,0.4991,0.415,0.9385,3.1729,3.1646,3.092,3.0326,2.9369,0
2024-08-12,"75,500",356,2.72,,,0.4887,0.4062,0.9397,3.1689,3.123,3.084,3.0329,2.9423,0
2024-08-13,"76,100",357,2.72,,,0.4756,0.3962,0.94,3.1729,3.1391,3.072,3.0249,2.9135,0
2024-08-14,"77,200",360,2.72,,,0.4622,0.3843,0.9395,3.1683,3.1137,3.049,2.9988,2.8834,0
2024-08-16,"80,200",369,2.72,,,0.4516,0.374,0.9395,3.1778,3.1587,3.06,3.0392,2.9236,0
2024-08-19,"78,300",366,2.72,,,0.4622,0.3751,0.9423,3.189,3.1362,3.055,3.0343,2.9228,0
2024-08-20,"78,900",369,2.72,,,0.4577,0.3651,0.9366,3.1904,3.1323,3.058,3.0475,2.9401,0
2024-08-21,"78,300",368,2.72,,,0.4448,0.3554,0.9369,3.1796,3.1154,3.052,3.0436,2.9362,0
2024-08-22,"78,300",369,2.72,,,0.4322,0.3447,0.9363,3.1743,3.0652,3.042,3.0215,2.9027,0
2024-08-23,"77,700",368,2.72,,,0.4191,0.3344,0.9359,3.1634,3.1041,3.05,3.0365,2.9157,0
2024-08-26,"76,100",366,2.72,,,0.4074,0.3243,0.9352,3.2061,3.1132,3.039,3.0102,2.8853,0
2024-08-27,"75,800",365,2.72,,,0.4032,0.3152,0.9276,3.188,3.1303,3.055,3.0547,2.9358,0
2024-08-28,"76,400",365,2.72,,,0.3912,0.3058,0.9277,3.1811,3.1395,3.049,3.0252,2.9148,0
2024-08-29,"74,000",360,2.72,,,0.3805,0.2964,0.9247,3.2218,3.146,3.059,3.0566,2.9347,0
2024-08-30,"74,300",362,2.72,,,0.3892,0.2924,0.92,3.1989,3.1252,3.06,3.0669,2.949,0
2024-09-02,"74,400",362,2.72,,,0.3777,0.2843,0.9198,3.1823,3.1371,3.063,3.0912,2.9856,0
2024-09-03,"72,500",359,2.72,,,0.3663,0.2757,0.9197,3.1338,3.133,3.056,3.0883,2.9775,0
2024-09-04,"70,000",347,2.72,,,0.3691,0.2692,0.9112,3.1294,3.0827,3.028,3.039,2.9273,0
2024-09-05,"69,000",346,2.72,,,0.383,0.2926,0.9205,3.1204,3.0898,3.021,3.0197,2.9009,0
2024-09-06,"68,900",342,2.72,,,0.3755,0.2839,0.9154,3.0539,3.0769,3.014,3.0076,2.8764,0
2024-09-09,"67,500",340,2.72,,,0.3641,0.2789,0.9058,3.0821,3.0808,3.01,3.0229,2.8926,0
2024-09-10,"66,200",338,2.72,,,0.3619,0.2714,0.8989,3.0068,3.0226,2.991,2.9553,2.8738,0
2024-09-11,"64,900",336,2.72,,,0.3589,0.2641,0.8937,2.9789,2.9826,2.941,2.9134,2.8163,0
2024-09-12,"66,300",344,2.72,,,0.3564,0.2571,0.8884,2.95,3.014,2.941,2.9468,2.8631,0
2024-09-13,"64,400",344,2.72,,,0.3554,0.2655,0.8913,2.9475,3.0268,2.896,2.8691,2.8197,0
2024-09-19,"63,100",343,2.72,,,0.3628,0.2575,0.8471,2.9368,3.0042,2.898,2.8814,2.8412,0
2024-09-20,"63,000",345,2.72,,,0.3604,0.2498,0.8353,2.9384,3.0043,2.886,2.8581,2.8366,0
2024-09-23,"62,600",346,2.72,,,0.3495,0.2433,0.8298,2.9386,3.0181,2.886,2.8713,2.8632,0
2024-09-24,"63,200",350,2.72,,,0.3402,0.2362,0.8232,2.9037,3.0112,2.88,2.8653,2.8531,0
2024-09-25,"62,200",345,2.72,,,0.3316,0.2335,0.8246,2.8997,2.9966,2.865,2.8208,2.8108,0
2024-09-26,"64,700",356,2.72,,,0.3273,0.233,0.8313,2.8652,2.9703,2.853,2.814,2.8059,0
2024-09-27,"64,200",354,2.72,,,0.3524,0.2567,0.8653,2.8623,2.9431,2.845,2.8294,2.8254,0
2024-09-30,"61,500",345,2.72,,,0.343,0.2499,0.8664,2.8612,2.9648,2.826,2.8123,2.8104,0
2024-10-02,"61,300",341,2.72,,,0.3721,0.2621,0.8869,2.8047,2.9396,2.809,2.7973,2.7789,0
2024-10-04,"60,600",342,2.72,,,0.361,0.2582,0.8787,2.8478,2.9333,2.827,2.851,2.8231,0
2024-10-07,"61,000",347,2.72,,,0.3529,0.2506,0.865,2.859,3.022,2.861,2.9814,2.9603,0
2024-10-08,"60,300",344,2.72,,,0.3431,0.2494,0.8571,2.8781,2.9948,2.852,2.9623,2.9319,0
2024-10-10,"58,900",345,2.72,,,0.3358,0.2441,0.8595,2.9092,2.9572,2.866,2.9836,2.9625,0
2024-10-11,"59,300",345,2.72,,,0.338,0.237,0.814,2.8778,2.9348,2.856,2.9726,2.9474,0
2024-10-14,"60,800",350,2.72,,,0.3287,0.2298,0.8114,2.9193,2.9727,2.857,2.9633,2.9381,0
